OBJECTID,INTR_ID,GIS_XCOORD,GIS_YCOORD,COMPKEY,COMPTYPE,UNITID,SUBAREA,UNITDESC,ARTERIALCLASSCD,SE_ANNO_CAD_DATA,SIGNAL_MAINT_DIST,SIGNAL_TYPE,SHAPE_LNG,SHAPE_LAT,x,y
11994776,10974,1273853.82789,231254.17411,29002,13,36314,E,10TH AVE E AND E MERCER ST,0,System.Byte[], ,NONE,-122.31988902204,47.6242673355147,1273853.82789321,231254.174112737
11994777,20000,1287096.02259,185195.40747,38399,13,316518,SE,56TH AVE S AND LUTHER AVE S,0,System.Byte[], ,NONE,-122.262730375447,47.498708032174,1287096.02259476,185195.407473579
11994778,8169,1263999.58968,243368.82091,26651,13,21164,LKUN,3RD AVE NW AND NW 41ST N ST,3,System.Byte[], ,NONE,-122.360816488588,47.6569441223139,1263999.58967511,243368.820909142
11994779,14447,1282394.90745,212177.91118,32649,13,59526,SE,BELLA VISTA AVE S AND S HINDS ST,0,System.Byte[], ,NONE,-122.283801981803,47.5724262584101,1282394.90745395,212177.911181211
11994780,12483,1273817.95845,222721.64751,30417,13,44127,E,10TH AVE S AND S WASHINGTON ST,0,System.Byte[], ,NONE,-122.319366354616,47.6008779668821,1273817.95845318,222721.647512004
11994781,5360,1276725.53196,253305.63577,24741,13,6536,NE,17TH AVE NE AND NE 77TH W ST,0,System.Byte[], ,NONE,-122.309961707686,47.6848614664933,1276725.53196014,253305.635767326
11994782,11397,1268196.87864,229126.01104,166562,13,39258,DWNTN,7TH AVE AND BATTERY ST,2,System.Byte[], ,NONE,-122.342655079704,47.6181322563753,1268196.87863941,229126.011038557
11994783,10314,1263770.30865,234391.03223,28551,13,34108,MGNL-QA,3RD AVE W AND W GALER W ST,3,System.Byte[], ,NONE,-122.361023538858,47.6323240029125,1263770.30865088,234391.032227948
11994784,17553,1260854.47966,197808.55232,34071,13,69744,DLRD,29TH AVE SW AND SW KENYON ST,0,System.Byte[], ,NONE,-122.369884877656,47.5318942151491,1260854.47965589,197808.552318498
11994785,13574,1277419.7973,216111.99963,31578,13,52571,GRDWM,22ND AVE S AND S COLLEGE ST,3,System.Byte[], ,NONE,-122.304257584384,47.5829507170683,1277419.79730487,216111.999633238
11994786,6056,1266156.6467,250609.36159,24360,13,4749,NW,DAYTON AVE N AND N 66TH ST,0,System.Byte[], ,NONE,-122.352645523408,47.6769071205403,1266156.64670132,250609.361588567
11994787,14493,1251882.66345,212119.95893,31723,13,53151,SW,58TH AVE SW AND DEAD END 2,0,System.Byte[], ,NONE,-122.407379600012,47.5706237500444,1251882.66345471,212119.958925143
11994788,17966,1265901.02558,195736.81446,35015,13,77526,DLRD,11TH AVE SW AND SW CLOVERDALE ST,0,System.Byte[], ,NONE,-122.34929547577,47.5264900482477,1265901.02558106,195736.814460367
11994789,15038,1253777.14742,209967.94203,31762,13,53334,SW,52ND PL SW AND SW GENESEE ST,3,System.Byte[], ,NONE,-122.399529298269,47.564831200258,1253777.14742465,209967.942026943
11994790,4828,1259776.51204,255733.01599,36986,13,230358,BLRD,17TH AVE NW AND NW 85TH ST,2,System.Byte[], ,NONE,-122.378956526322,47.6906024647649,1259776.5120388,255733.015993804
11994791,46401,1282799.4407,246786.16568,287169,13,16860,NE,40TH AVE NE AND BURKE GILMAN TRL,0,System.Byte[], ,NONE,-122.284807644188,47.6673084435847,1282799.44070236,246786.165680647
11994792,5996,1273953.99685,250954.59807,491949,13,5463,NW,I5 SB AND NE LAKE CITY WY ON RP,5,System.Byte[], ,NONE,-122.321027163606,47.6782710028747,1273953.99685331,250954.598068923
11994793,19650,1283351.50726,186933.7358,490894,13,305453, ,I5 SB AND I5 SB EXIT 157 OFF RP,5,System.Byte[], ,NONE,-122.278007683529,47.5032811324139,1283351.50726293,186933.735795364
11994794,9565,1260629.62897,237503.19377,340117,13,28656,MGNL-QA,W WHEELER ST AND DEAD END 2,0,System.Byte[], ,NONE,-122.374011531971,47.6406826228005,1260629.62896767,237503.193767145
11994795,17868,1271690.91743,196221.41606,490135,13,78673,GRDWM,CLOVERDALE ST ON RP AND WEST MARGINAL NB WAY S,4,System.Byte[], ,NONE,-122.325903149174,47.528128573281,1271690.91742699,196221.416060865
11994796,13740,1252772.91216,215156.95451,30943,13,47347,SW,56TH AVE SW AND SW LANDER PL,0,System.Byte[], ,NONE,-122.404025070251,47.5789977718425,1252772.91215962,215156.954512253
11994797,10767,1273264.28805,232205.87203,28979,13,36139,E,HARVARD AVE E AND E ALOHA ST,0,System.Byte[], ,NONE,-122.322353908145,47.6268446729309,1273264.2880526,232205.872033715
11994798,14812,1272772.06994,211093.84616,32258,13,57131,GRDWM,AIRPORT WAY S AND S BRADFORD ST,1,System.Byte[], ,NONE,-122.322692794852,47.5689509859442,1272772.06994011,211093.846156105
11994799,15505,1281772.16416,207460.57665,33562,13,66504,SE,RAINIER AVE S AND S ANGELINE ST,1,System.Byte[], ,NONE,-122.285963623384,47.5594638263813,1281772.16415732,207460.576648384
11994800,4854,1275950.5173,255653.5431,37546,13,233337,N,NE 86TH ST AND DEAD END 1,0,System.Byte[], ,NONE,-122.313290885426,47.6912562143098,1275950.51730336,255653.543097734
11994801,14717,1282613.04787,211536.96372,32662,13,59541,SE,CASCADIA AVE S AND S COURT ST,0,System.Byte[], ,NONE,-122.282869524457,47.570680685702,1282613.04787017,211536.963724554
11994802,5634,1273522.66245,252334.72325,24439,13,5317,NW,5TH AVE NE AND NE 74TH ST,2,System.Byte[], ,NONE,-122.322886206149,47.682031013043,1273522.66245288,252334.723254323
11994803,6521,1266067.59301,248987.49202,25607,13,13532,NW,DAYTON AVE N AND N 60TH ST,0,System.Byte[], ,NONE,-122.352876956725,47.6724568375436,1266067.59300524,248987.492018908
11994804,12876,1279921.95206,219844.54876,30663,13,45338,CNTRL,YAKIMA AVE S AND S NORMAN ST,0,System.Byte[], ,NONE,-122.294408000001,47.5933122753939,1279921.95205942,219844.548757061
11994805,10479,1268374.51627,233666.19613,28717,13,35109,MGNL-QA,COMSTOCK ST AND DEXTER AVE N,2,System.Byte[], ,NONE,-122.34229589585,47.630586278848,1268374.51627161,233666.196131214
11994806,18687,1286625.29773,191812.81574,35476,13,81744,SE,54TH AVE S AND S ROXBURY E ST,3,System.Byte[], ,NONE,-122.265132337514,47.5168224773689,1286625.29773028,191812.815736353
11994807,5723,1281247.10944,251895.13721,24664,13,6316,NE,34TH AVE NE AND NE 73RD ST,0,System.Byte[], ,NONE,-122.29149950047,47.6812316588104,1281247.10943678,251895.137205884
11994808,9129,1256347.17392,239234.73527,27677,13,27654,MGNL-QA,27 LOWER AVE W AND DEAD END,0,System.Byte[], ,NONE,-122.391521609205,47.6451922983373,1256347.17392328,239234.735272914
11994809,5646,1283177.29542,252238.84076,24924,13,7706,NE,42ND AVE NE AND NE 74TH ST,0,System.Byte[], ,NONE,-122.283691434992,47.6822737378835,1283177.29542276,252238.840758234
11994810,14418,1261089.45361,212220.57333,32125,13,55662,SW,SPOKANE TURN RD AND SW SPOKANE SR ST,2,System.Byte[], ,CITY,-122.370098815422,47.5714096365135,1261089.45360814,212220.573325247
11994811,12249,1277703.10047,224124.36777,30201,13,41743,CNTRL,22ND AVE AND E TERRACE S ST,0,System.Byte[], ,NONE,-122.303730146327,47.6049273788963,1277703.10047315,224124.367769435
11994812,9584,1266379.04926,237429.46602,28093,13,29564,MGNL-QA,NOB HILL AVE N AND WHEELER ST,0,System.Byte[], ,NONE,-122.350688111828,47.6407936857121,1266379.04926156,237429.466023073
11994813,11525,1272403.74943,228390.71478,29857,13,40512,E,SUMMIT AVE AND E OLIVE ST,0,System.Byte[], ,NONE,-122.32554304594,47.6163417306035,1272403.74942772,228390.714781806
11994814,15921,1263315.13067,205720.71642,32974,13,62455,DLRD,SW BRANDON ST AND DEAD END 3,0,System.Byte[], ,NONE,-122.360561807337,47.5537153241399,1263315.13066642,205720.716422603
11994815,13854,1255722.3368,214555.01838,31173,13,48734,SW,47TH AVE SW AND SW STEVENS ST,0,System.Byte[], ,NONE,-122.392028199593,47.5775123011039,1255722.33680265,214555.018383637
11994816,6723,1270180.87762,248345.16395,25497,13,13255,LKUN-NW,KENWOOD PL N AND N 57TH ST,0,System.Byte[], ,NONE,-122.336133826376,47.6709176634265,1270180.87761745,248345.163954243
11994817,17859,1283088.41504,196319.73363,35228,13,80123,SE,42ND PL S AND DEAD END,0,System.Byte[], ,NONE,-122.279785586272,47.5289946796617,1283088.41503866,196319.733628973
11994818,14955,1257916.21431,210489.42094,31891,13,54318,SW,40TH AVE SW AND SW DAKOTA ST,0,System.Byte[], ,NONE,-122.382809884145,47.5664902238406,1257916.21430889,210489.420939475
11994819,18864,1288907.25178,191029.51154,38187,13,306111,SE,62ND AVE S AND WATERS WR AVE S,3,System.Byte[], ,NONE,-122.25584075536,47.5147914342082,1288907.25178063,191029.511543557
11994820,9533,1252046.78659,237593.84311,27487,13,26167,MGNL-QA,ELLINOR DR W AND W PARKMONT PL,0,System.Byte[], ,NONE,-122.40882736806,47.6404547282837,1252046.78659087,237593.843111232
11994821,18194,1263206.03601,194466.21606,34871,13,76314,DLRD,DELRIDGE WAY SW AND SW HENDERSON ST,1,System.Byte[], ,CITY,-122.360099363484,47.5228613434302,1263206.03601031,194466.216059074
11994822,18305,1260083.53642,193868.31423,34948,13,76715,DLRD,31ST AVE SW AND SW BARTON ST,2,System.Byte[], ,NONE,-122.372685972239,47.5210520064785,1260083.5364231,193868.314234465
11994823,2423,1274054.36754,271299.51918,35861,13,220112,N-NW,NE 145TH ST AND 6TH AVE NE,1,System.Byte[], ,NONE,-122.322217519329,47.7340410894078,1274054.36754142,271299.51917775
11994824,5863,1275590.34655,251349.41612,24472,13,5352,NE,BROOKLYN AVE NE AND NE 70TH ST,0,System.Byte[], ,NONE,-122.314416716709,47.6794397127067,1275590.34655099,251349.416117325
11994825,19798,1287196.20026,186156.16472,38385,13,316501,SE,56TH AVE S AND S AVON ST,0,System.Byte[], ,NONE,-122.26239735842,47.5013465857481,1287196.20025887,186156.164722562
11994826,5565,1274559.83442,252520.83628,24433,13,5309,NE,9TH AVE NE AND NE 75TH ST ON RP,1,System.Byte[], ,NONE,-122.31869102133,47.6825960984663,1274559.83442193,252520.836278513
11994827,16354,1254533.82813,203769.03079,32915,13,61732,SW,50TH AVE SW AND DEAD END 3,0,System.Byte[], ,NONE,-122.395955182095,47.5478826151397,1254533.82812943,203769.0307886
11994828,14125,1275855.98726,213272.9947,31663,13,52777,GRDWM,LAFAYETTE AVE S AND S HANFORD ST,0,System.Byte[], ,NONE,-122.310372079165,47.5750869289412,1275855.98725526,213272.994702324
11994829,8352,1267649.2931,242730.41144,26981,13,22567,LKUN,WHITMAN AVE N AND N 40TH ST,3,System.Byte[], ,NONE,-122.345959079459,47.6553918919309,1267649.29310286,242730.411436498
11994830,15378,1253110.56822,208075.57006,32745,13,60105,SW,55TH AVE SW AND SW EDMUNDS ST,0,System.Byte[], ,NONE,-122.40207248454,47.559607135856,1253110.56822397,208075.570057005
11994831,16085,1277404.70175,205036.14145,33363,13,65713,GRDWM,S VERN CT AND DEAD END,0,System.Byte[], ,NONE,-122.303461462413,47.552591099531,1277404.70175284,205036.14144589
11994832,13995,1256015.36848,213876.07643,31932,13,54503,SW,46TH AVE SW AND SW HANFORD ST,0,System.Byte[], ,NONE,-122.390785559807,47.5756676326695,1256015.36848295,213876.076430947
11994833,4416,1261008.15671,257538.30777,37244,13,231720,BLRD,14TH AVE NW AND HOLMAN RD NW,1,System.Byte[], ,NONE,-122.37410340936,47.6956183488499,1261008.15671206,257538.307771653
11994834,10543,1264835.4691,233366.09091,28586,13,34144,MGNL-QA,HIGHLAND DR AND QUEEN ANNE AVE N,2,System.Byte[], ,NONE,-122.356622065288,47.6295725713948,1264835.46909997,233366.090914905
11994835,17961,1258478.23364,195755.68396,34699,13,75145,SW,37TH AVE SW AND SW CLOVERDALE ST,0,System.Byte[], ,NONE,-122.379334937451,47.5261369601517,1258478.23363747,195755.683964387
11994836,14120,1275353.31999,213282.85045,31659,13,52773,GRDWM,16TH AVE S AND S HANFORD W ST,0,System.Byte[], ,NONE,-122.312408930966,47.575087477539,1275353.31999074,213282.850446343
11994837,17576,1265619.51211,197717.64441,34164,13,70740,DLRD,12TH AVE SW AND SW KENYON ST,0,System.Byte[], ,NONE,-122.350592749573,47.5319042143138,1265619.51210877,197717.644414395
11994838,4687,1286063.1289,256349.23334,37826,13,235324,NE,NE 90TH PL AND DEAD END,0,System.Byte[], ,NONE,-122.27228996177,47.6936888299631,1286063.12889771,256349.233338445
11994839,5961,1258368.56247,251055.59801,23935,13,2341,BLRD,22ND AVE NW AND NW 67TH ST,0,System.Byte[], ,NONE,-122.384289357637,47.6777043465616,1258368.56246935,251055.598005027
11994840,12258,1271259.1509,224060.90409,29964,13,40764,DWNTN,5TH AVE AND CHERRY ST,1,System.Byte[], ,STATE,-122.329841606394,47.6044129086325,1271259.15089855,224060.904089376
11994841,13722,1254631.71152,215213.44962,31170,13,48731,SW,SW ADMIRAL WAY AND GARLOUGH W AVE SW,2,System.Byte[], ,NONE,-122.396500136239,47.579256371655,1254631.71152152,215213.449616313
11994842,11909,1267239.60632,226175.6799,29724,13,39704,DWNTN,ALASKAN WAY AND LENORA ST,1,System.Byte[], ,HALFPED,-122.346300574801,47.6099939847906,1267239.60631844,226175.679899544
11994843,15318,1262974.01451,208416.48705,32924,13,62101,DLRD,COTTAGE PL SW AND SW ALASKA ST,0,System.Byte[], ,NONE,-122.362159797018,47.5610857328713,1262974.01450607,208416.487049356
11994844,4872,1284157.11059,255575.13823,37844,13,235352,NE,45TH AVE NE AND DEAD END 3,0,System.Byte[], ,NONE,-122.279969006906,47.6914690757938,1284157.11059175,255575.138233647
11994845,4488,1278877.56729,257226.28115,37646,13,234306,NE,25TH AVE NE AND NE 92ND ST,0,System.Byte[], ,NONE,-122.301529975214,47.6957207523658,1278877.56729035,257226.281147346
11994846,18267,1271710.15224,194081.85203,35194,13,78710,GRDWM,7TH AVE S AND S DIRECTOR W ST,0,System.Byte[], ,NONE,-122.325657381384,47.522265101708,1271710.15224302,194081.852026686
11994847,18206,1265284.0364,194416.99622,35036,13,77708,DLRD,13TH AVE SW AND SW HENDERSON ST,2,System.Byte[], ,NONE,-122.351686882392,47.522839136285,1265284.03639643,194416.996219024
11994848,15794,1285736.9721,206222.82638,33459,13,66148,SE,51ST AVE S AND S PEARL ST,0,System.Byte[], ,NONE,-122.269815007004,47.556275161713,1285736.97209738,206222.826375112
11994849,5751,1253990.96144,251776.01682,23828,13,1314,BLRD,35TH AVE NW AND NW 70TH ST,0,System.Byte[], ,NONE,-122.402115308385,47.6794357177561,1253990.96144088,251776.016821757
11994850,9172,1258382.80759,239035.80919,27576,13,27111,MGNL-QA,21ST AVE W AND THORNDYKE AVE W,2,System.Byte[], ,NONE,-122.383248933333,47.6447597437535,1258382.80758937,239035.809192717
11994851,16881,1282476.4583,201239.49863,34532,13,73521,SE,40TH AVE S AND S HOLLY ST,0,System.Byte[], ,NONE,-122.282637190945,47.542448225828,1282476.45830204,201239.498626009
11994852,3790,1260230.76561,260601.74432,36888,13,230114,BLRD,VALMAY AVE NW AND NW GREENBRIER WAY,0,System.Byte[], ,NONE,-122.377509124964,47.703972301376,1260230.76560725,260601.744318798
11994853,4426,1269272.28011,257506.4199,37336,13,232320,NW,N 92ND ST AND DEAD END,0,System.Byte[], ,NONE,-122.340549117059,47.6959795783639,1269272.28011252,257506.419899628
11994854,9328,1265619.24382,238337.12017,28073,13,29542,MGNL-QA,2ND AVE N AND RAYE ST,0,System.Byte[], ,NONE,-122.353842346834,47.6432404129055,1265619.24382077,238337.120168
11994855,2881,1269704.54456,267432.54522,35763,13,219310,NW,ASHWORTH AVE N AND N 130TH ST,1,System.Byte[], ,NONE,-122.339583015486,47.7232098338185,1269704.54456095,267432.545221791
11994856,17912,1271714.31327,195927.24902,35155,13,78515,GRDWM,S SULLIVAN ST AND DEAD END 2,0,System.Byte[], ,NONE,-122.325785378531,47.5273235122767,1271714.31326702,195927.249020562
11994857,14566,1272434.77356,211994.9572,32353,13,57616,GRDWM,S SPOKANE ST AND S SPOKANE CR ST,2,System.Byte[], ,NONE,-122.324129577312,47.5714030076809,1272434.77355576,211994.957197025
11994858,18685,1286559.75943,191814.54348,35475,13,81743,SE,54TH AVE S AND S ROXBURY W ST,3,System.Byte[], ,NONE,-122.265397640898,47.5168238701685,1286559.75942622,191814.543480352
11994859,18430,1262929.66302,193133.979,34895,13,76340,DLRD,KELSEY LN SW AND SW CAMBRIDGE ST,0,System.Byte[], ,NONE,-122.36111065847,47.5191947100923,1262929.66301802,193133.979001701
11994860,4833,1286257.34176,255719.2263,37836,13,235340,NE,54TH AVE NE AND NE 86TH ST,0,System.Byte[], ,NONE,-122.271453684065,47.6919719308631,1286257.34176192,255719.226297796
11994861,6809,1286482.11053,247979.36095,26119,13,16136,NE,SAND POINT WAY NE AND NE 58TH ST,1,System.Byte[], ,NONE,-122.269954541446,47.6707684286274,1286482.11053014,247979.360945866
11994862,3408,1277362.10591,263240.53216,36739,13,227706,N,19TH AVE NE AND NE 115TH E ST,0,System.Byte[], ,NONE,-122.308150707533,47.71212625343,1277362.1059128,263240.532161504
11994863,3768,1273614.76408,260696.71725,36524,13,226360,N,5TH AVE NE AND NE 105TH ST,2,System.Byte[], ,NONE,-122.323169524425,47.7049558600697,1273614.76408496,260696.71724689
11994864,3453,1275228.6334,262889.07411,36489,13,226319,N-NW,PINEHURST WAY NE AND NE 114TH S ST,1,System.Byte[], ,NONE,-122.316787741906,47.7110505057911,1275228.63339862,262889.074113131
11994865,10113,1282775.51136,235290.24861,28522,13,32723,E,38TH AVE E AND E HOWE ST,0,System.Byte[], ,NONE,-122.284025291961,47.6357969081544,1282775.51135835,235290.248612881
11994866,10964,1275651.82649,231284.41923,28990,13,36302,E,15TH AVE E AND E MERCER N ST,2,System.Byte[], ,NONE,-122.312601592288,47.6244452137309,1275651.82648705,231284.419232771
11994867,6069,1267480.71864,250573.19442,24358,13,4747,NW,LINDEN AVE N AND WOODLAND N PL N,2,System.Byte[], ,NONE,-122.347268941699,47.6768795201883,1267480.71863869,250573.194420531
11994868,19776,1291146.19578,186266.07755,38429,13,317509,SE,69TH PL S AND 71ST PL S,0,System.Byte[], ,NONE,-122.246428191179,47.5018478138988,1291146.19578291,186266.077554673
11994869,3548,1261870.14737,262145.54592,36303,13,224710,BLRD,12TH AVE NW AND NW NORCROSS WAY,0,System.Byte[], ,NONE,-122.370977602002,47.7082937388824,1261870.14736894,262145.545920372
11994870,12879,1280325.77977,219828.57564,30665,13,45341,CNTRL,31ST AVE S AND S NORMAN ST,3,System.Byte[], ,NONE,-122.292770462982,47.5932894989427,1280325.77977183,219828.575637043
11994871,10659,1265452.95774,232776.01987,28864,13,35557,MGNL-QA,WARD ST AND WARREN AVE N,0,System.Byte[], ,NONE,-122.354071010443,47.6279886928347,1265452.9577406,232776.019874305
11994872,10889,1275412.53381,231589.61603,28991,13,36303,E,MALDEN AVE E AND E ROY ST,0,System.Byte[], ,NONE,-122.313595585301,47.6252691391297,1275412.5338148,231589.616033092
11994873,2386,1266471.98187,271480.17275,35776,13,219505,NW,DAYTON AVE N AND N 145TH ST,1,System.Byte[], ,NONE,-122.353038649197,47.734129949683,1266471.98186965,271480.172745928
11994874,19026,1287393.21223,189952.81957,337244,13,306652,SE,RENTON AVE S AND S COOPER ST,2,System.Byte[], ,NONE,-122.261885574413,47.5117633157871,1287393.21222708,189952.819574445
11994875,18154,1274365.89497,194624.10816,35119,13,78304,GRDWM,14TH AVE S AND S CONCORD ST,1,System.Byte[], ,NONE,-122.314953290134,47.5238920852774,1274365.89496574,194624.108155236
11994876,4694,1256988.76471,256314.26425,37076,13,230767,BLRD,26TH AVE NW AND NW 87TH ST,0,System.Byte[], ,NONE,-122.390321090007,47.6920415730927,1256988.76470794,256314.264250398
11994877,8542,1256071.70666,242151.598,26553,13,20704,MGNL-QA,28TH AVE W AND W TILDEN ST,3,System.Byte[], ,NONE,-122.392878670369,47.6531719018014,1256071.706659,242151.597995907
11994878,5472,1266255.61221,252937.43634,24307,13,4546,NW,DAYTON AVE N AND N 75TH ST,0,System.Byte[], ,NONE,-122.352430408429,47.683293611076,1266255.61220543,252937.43634294
11994879,3460,1264381.02558,262869.52647,36250,13,224317,NW,3RD AVE NW AND NW 112TH ST,2,System.Byte[], ,NONE,-122.360839543507,47.7104151981178,1264381.02557951,262869.526465118
11994880,18527,1287217.51021,192596.00703,35467,13,81735,SE,56TH AVE S AND S FLETCHER ST,0,System.Byte[], ,NONE,-122.26279506435,47.5189993988865,1287217.5102109,192596.007033154
11994881,8137,1272128.63621,243487.2611,27222,13,23544,LKUN,1ST AVE NE AND NE 42ND E ST,0,System.Byte[], ,NONE,-122.327846909766,47.6577062997381,1272128.63621144,243487.261101276
11994882,16204,1260721.14206,204457.30445,32999,13,62715,DLRD,30TH AVE SW AND SW JUNEAU ST,0,System.Byte[], ,NONE,-122.370962228968,47.5501107782359,1260721.14205576,204457.304453298
11994883,5722,1280979.10713,251900.13586,24665,13,6317,NE,33RD AVE NE AND NE 73RD ST,0,System.Byte[], ,NONE,-122.292587667456,47.6812314342507,1280979.10713251,251900.135861889
11994884,7515,1269381.74878,245423.36658,25560,13,13362,LKUN,WOODLAWN AVE N AND N 47TH ST,0,System.Byte[], ,NONE,-122.339144663275,47.6628663083247,1269381.74878463,245423.366575256
11994885,14216,1264150.11486,212901.52155,32008,13,55101,SW,CHELAN AVE SW AND DEAD END,0,System.Byte[], ,NONE,-122.357757078016,47.5734429545442,1264150.11485927,212901.521549955
11994886,2670,1277986.74079,269171.39374,36097,13,221527,N,22ND AVE NE AND NE 137TH ST,0,System.Byte[], ,NONE,-122.306074917404,47.7284153913279,1277986.74079344,269171.393735573
11994887,3719,1274768.34591,260994.97184,36520,13,226356,N,9TH AVE NE AND NE 106TH ST,0,System.Byte[], ,NONE,-122.318508572079,47.7058344914322,1274768.34591015,260994.971839204
11994888,6348,1278019.98649,249606.28037,25971,13,15504,NE,22ND AVE NE AND NE 63RD ST,0,System.Byte[], ,NONE,-122.304420273628,47.6747895648569,1278019.98648947,249606.280371532
11994889,11855,1280206.51116,226535.41955,30035,13,41159,CNTRL,30TH AVE AND E SPRING ST,0,System.Byte[], ,NONE,-122.293769532429,47.6116667338704,1280206.51116371,226535.419547915
11994890,17559,1261853.93233,197783.62457,33993,13,69350,DLRD,26TH AVE SW AND SW KENYON ST,0,System.Byte[], ,NONE,-122.365837934236,47.5318805217892,1261853.93232892,197783.624574468
11994891,12749,1275549.23986,220840.53365,30451,13,44317,GRDWM,DEARBORN PL S AND S DEARBORN ST,1,System.Byte[], ,NONE,-122.312203703148,47.5958132926517,1275549.23986295,220840.533654079
11994892,10967,1273077.02149,231271.06422,29000,13,36312,E,BOYLSTON AVE E AND E MERCER ST,0,System.Byte[], ,NONE,-122.323039815506,47.6242724527141,1273077.02149242,231271.064224765
11994893,2583,1266430.74897,270020.36449,35796,13,219528,NW,DAYTON AVE N AND DEAD END,0,System.Byte[], ,NONE,-122.353089031735,47.7301264681722,1266430.74897361,270020.364488438
